symbol,ts,open,high,low,close,volume,timeframe
AAPL,2026-04-20 15:31:00,272.75,272.82,272.68,272.78,50705.0,1m
AAPL,2026-04-20 15:32:00,272.74,272.78,272.66,272.66,26913.0,1m
AAPL,2026-04-20 15:33:00,272.68,272.72,272.55,272.55,50142.0,1m
AAPL,2026-04-20 15:34:00,272.56,272.56,272.23,272.31,33869.0,1m
AAPL,2026-04-20 15:35:00,272.33,272.36,272.24,272.35,26007.0,1m
AAPL,2026-04-20 15:36:00,272.36,272.37,272.09,272.18,18745.0,1m
AAPL,2026-04-20 15:37:00,272.15,272.4,272.08,272.38,41893.0,1m
AAPL,2026-04-20 15:38:00,272.38,272.61,272.38,272.59,37752.0,1m
AAPL,2026-04-20 15:39:00,272.6,272.65,272.49,272.54,29211.0,1m
AAPL,2026-04-20 15:40:00,272.55,272.62,272.49,272.51,33943.0,1m
AAPL,2026-04-20 15:41:00,272.53,272.68,272.52,272.64,22321.0,1m
AAPL,2026-04-20 15:42:00,272.64,272.64,272.54,272.54,18890.0,1m
AAPL,2026-04-20 15:43:00,272.55,272.61,272.37,272.41,35381.0,1m
AAPL,2026-04-20 15:44:00,272.4,272.41,272.26,272.37,21756.0,1m
AAPL,2026-04-20 15:45:00,272.37,272.4,272.16,272.21,25765.0,1m
AAPL,2026-04-20 15:46:00,272.23,272.37,272.22,272.33,15951.0,1m
AAPL,2026-04-20 15:47:00,272.35,272.47,272.35,272.38,19667.0,1m
AAPL,2026-04-20 15:48:00,272.4,272.52,272.39,272.43,38389.0,1m
AAPL,2026-04-20 15:49:00,272.42,272.45,272.31,272.31,24209.0,1m
AAPL,2026-04-20 15:50:00,272.31,272.39,272.25,272.33,28012.0,1m
AAPL,2026-04-20 15:51:00,272.34,272.46,272.32,272.42,29312.0,1m
AAPL,2026-04-20 15:52:00,272.41,272.46,272.33,272.34,18158.0,1m
AAPL,2026-04-20 15:53:00,272.36,272.44,272.29,272.32,13739.0,1m
AAPL,2026-04-20 15:54:00,272.32,272.5,272.32,272.47,33280.0,1m
AAPL,2026-04-20 15:55:00,272.47,272.66,272.47,272.66,42746.0,1m
AAPL,2026-04-20 15:56:00,272.66,272.82,272.64,272.77,34617.0,1m
AAPL,2026-04-20 15:57:00,272.77,272.78,272.7,272.73,24364.0,1m
AAPL,2026-04-20 15:58:00,272.74,272.85,272.73,272.84,30948.0,1m
AAPL,2026-04-20 15:59:00,272.85,272.87,272.77,272.78,23464.0,1m
AAPL,2026-04-20 16:00:00,272.77,272.85,272.72,272.79,18171.0,1m
AAPL,2026-04-20 16:01:00,272.78,272.78,272.53,272.57,29207.0,1m
AAPL,2026-04-20 16:02:00,272.57,272.63,272.52,272.63,24370.0,1m
AAPL,2026-04-20 16:03:00,272.62,272.67,272.51,272.53,25532.0,1m
AAPL,2026-04-20 16:04:00,272.53,272.56,272.46,272.55,22211.0,1m
AAPL,2026-04-20 16:05:00,272.57,272.79,272.57,272.74,48634.0,1m
AAPL,2026-04-20 16:06:00,272.73,272.74,272.6,272.6,38924.0,1m
AAPL,2026-04-20 16:07:00,272.6,272.6,272.46,272.5,23736.0,1m
AAPL,2026-04-20 16:08:00,272.52,272.54,272.4,272.45,31561.0,1m
AAPL,2026-04-20 16:09:00,272.44,272.45,272.33,272.43,34411.0,1m
AAPL,2026-04-20 16:10:00,272.44,272.45,272.16,272.27,55914.0,1m
AAPL,2026-04-20 16:11:00,272.27,272.33,272.23,272.32,42361.0,1m
AAPL,2026-04-20 16:12:00,272.33,272.37,272.3,272.35,15911.0,1m
AAPL,2026-04-20 16:13:00,272.35,272.4,272.3,272.33,15262.0,1m
AAPL,2026-04-20 16:14:00,272.32,272.37,272.27,272.27,11247.0,1m
AAPL,2026-04-20 16:15:00,272.26,272.38,272.25,272.34,18390.0,1m
AAPL,2026-04-20 16:16:00,272.33,272.37,272.27,272.32,17664.0,1m
AAPL,2026-04-20 16:17:00,272.31,272.37,272.23,272.37,20319.0,1m
AAPL,2026-04-20 16:18:00,272.35,272.45,272.33,272.38,19429.0,1m
AAPL,2026-04-20 16:19:00,272.38,272.56,272.38,272.56,26733.0,1m
AAPL,2026-04-20 16:20:00,272.58,272.61,272.55,272.56,20690.0,1m
AAPL,2026-04-20 16:21:00,272.54,272.61,272.47,272.49,18288.0,1m
AAPL,2026-04-20 16:22:00,272.5,272.5,272.4,272.42,17947.0,1m
AAPL,2026-04-20 16:23:00,272.42,272.46,272.36,272.46,21652.0,1m
AAPL,2026-04-20 16:24:00,272.44,272.46,272.38,272.4,40725.0,1m
AAPL,2026-04-20 16:25:00,272.41,272.53,272.4,272.47,26191.0,1m
AAPL,2026-04-20 16:26:00,272.44,272.55,272.44,272.55,19601.0,1m
AAPL,2026-04-20 16:27:00,272.55,272.65,272.54,272.64,25709.0,1m
AAPL,2026-04-20 16:28:00,272.65,272.69,272.54,272.55,24476.0,1m
AAPL,2026-04-20 16:29:00,272.55,272.58,272.54,272.57,15871.0,1m
AAPL,2026-04-20 16:30:00,272.59,272.67,272.57,272.63,23533.0,1m
AAPL,2026-04-20 16:31:00,272.62,272.78,272.61,272.75,35694.0,1m
AAPL,2026-04-20 16:32:00,272.73,272.77,272.7,272.76,23829.0,1m
AAPL,2026-04-20 16:33:00,272.75,272.86,272.74,272.85,40227.0,1m
AAPL,2026-04-20 16:34:00,272.85,273.16,272.85,273.11,122381.0,1m
AAPL,2026-04-20 16:35:00,273.11,273.14,272.95,272.97,36923.0,1m
AAPL,2026-04-20 16:36:00,272.98,273.04,272.89,272.97,26711.0,1m
AAPL,2026-04-20 16:37:00,272.99,272.99,272.84,272.9,21451.0,1m
AAPL,2026-04-20 16:38:00,272.86,272.88,272.78,272.81,49383.0,1m
AAPL,2026-04-20 16:39:00,272.81,272.83,272.77,272.81,29404.0,1m
AAPL,2026-04-20 16:40:00,272.82,272.82,272.72,272.76,33374.0,1m
AAPL,2026-04-20 16:41:00,272.77,272.89,272.77,272.88,19682.0,1m
AAPL,2026-04-20 16:42:00,272.9,273.04,272.9,272.94,25038.0,1m
AAPL,2026-04-20 16:43:00,272.97,272.99,272.9,272.91,38986.0,1m
AAPL,2026-04-20 16:44:00,272.92,272.93,272.82,272.82,19857.0,1m
AAPL,2026-04-20 16:45:00,272.82,272.88,272.76,272.79,24375.0,1m
AAPL,2026-04-20 16:46:00,272.81,272.82,272.73,272.75,17983.0,1m
AAPL,2026-04-20 16:47:00,272.75,272.76,272.59,272.61,20964.0,1m
AAPL,2026-04-20 16:48:00,272.63,272.66,272.51,272.62,23937.0,1m
AAPL,2026-04-20 16:49:00,272.63,272.65,272.57,272.64,35168.0,1m
AAPL,2026-04-20 16:50:00,272.66,272.67,272.59,272.61,16374.0,1m
AAPL,2026-04-20 16:51:00,272.61,272.66,272.57,272.65,20492.0,1m
AAPL,2026-04-20 16:52:00,272.65,272.76,272.61,272.73,25139.0,1m
AAPL,2026-04-20 16:53:00,272.75,272.75,272.64,272.67,10284.0,1m
AAPL,2026-04-20 16:54:00,272.68,272.71,272.59,272.63,11959.0,1m
AAPL,2026-04-20 16:55:00,272.61,272.62,272.56,272.6,12672.0,1m
AAPL,2026-04-20 16:56:00,272.59,272.59,272.48,272.5,14219.0,1m
AAPL,2026-04-20 16:57:00,272.49,272.53,272.41,272.44,21485.0,1m
AAPL,2026-04-20 16:58:00,272.42,272.46,272.39,272.39,21098.0,1m
AAPL,2026-04-20 16:59:00,272.4,272.4,272.35,272.35,18171.0,1m
AAPL,2026-04-20 17:00:00,272.38,272.38,272.33,272.35,17390.0,1m
AAPL,2026-04-20 17:01:00,272.35,272.35,272.02,272.04,69232.0,1m
AAPL,2026-04-20 17:02:00,272.04,272.12,271.84,272.04,57662.0,1m
AAPL,2026-04-20 17:03:00,272.03,272.03,271.88,271.89,26035.0,1m
AAPL,2026-04-20 17:04:00,271.88,271.94,271.84,271.85,25423.0,1m
AAPL,2026-04-20 17:05:00,271.85,271.99,271.84,271.95,28837.0,1m
AAPL,2026-04-20 17:06:00,271.95,272.03,271.94,272.0,20285.0,1m
AAPL,2026-04-20 17:07:00,272.01,272.04,271.97,271.97,14641.0,1m
AAPL,2026-04-20 17:08:00,271.98,272.02,271.96,271.97,25863.0,1m
AAPL,2026-04-20 17:09:00,271.98,272.02,271.94,271.98,23352.0,1m
AAPL,2026-04-20 17:10:00,271.99,272.16,271.98,272.13,53994.0,1m
AAPL,2026-04-20 17:11:00,272.12,272.28,272.11,272.2,55516.0,1m
AAPL,2026-04-20 17:12:00,272.2,272.28,272.17,272.25,24065.0,1m
AAPL,2026-04-20 17:13:00,272.25,272.34,272.23,272.24,34853.0,1m
AAPL,2026-04-20 17:14:00,272.25,272.35,272.24,272.31,22459.0,1m
AAPL,2026-04-20 17:15:00,272.32,272.36,272.27,272.36,22944.0,1m
AAPL,2026-04-20 17:16:00,272.35,272.58,272.34,272.54,59607.0,1m
AAPL,2026-04-20 17:17:00,272.54,272.59,272.45,272.58,39908.0,1m
AAPL,2026-04-20 17:18:00,272.58,272.63,272.54,272.59,32869.0,1m
AAPL,2026-04-20 17:19:00,272.6,272.64,272.53,272.57,25456.0,1m
AAPL,2026-04-20 17:20:00,272.56,272.56,272.4,272.43,30960.0,1m
AAPL,2026-04-20 17:21:00,272.42,272.47,272.41,272.46,21121.0,1m
AAPL,2026-04-20 17:22:00,272.47,272.59,272.46,272.59,12165.0,1m
AAPL,2026-04-20 17:23:00,272.59,272.65,272.54,272.56,24874.0,1m
AAPL,2026-04-20 17:24:00,272.56,272.58,272.41,272.42,18132.0,1m
AAPL,2026-04-20 17:25:00,272.42,272.42,272.34,272.36,17550.0,1m
AAPL,2026-04-20 17:26:00,272.38,272.4,272.29,272.3,20962.0,1m
AAPL,2026-04-20 17:27:00,272.3,272.35,272.23,272.25,24949.0,1m
AAPL,2026-04-20 17:28:00,272.24,272.3,272.18,272.29,28894.0,1m
AAPL,2026-04-20 17:29:00,272.31,272.32,272.16,272.19,17875.0,1m
AAPL,2026-04-20 17:30:00,272.18,272.19,272.09,272.11,24554.0,1m
AAPL,2026-04-20 17:31:00,272.13,272.15,272.05,272.06,29359.0,1m
AAPL,2026-04-20 17:32:00,272.06,272.25,271.98,272.12,75194.0,1m
AAPL,2026-04-20 17:33:00,272.13,272.16,272.06,272.09,15812.0,1m
AAPL,2026-04-20 17:34:00,272.09,272.28,272.03,272.2,65977.0,1m
AAPL,2026-04-20 17:35:00,272.17,272.3,272.14,272.17,19334.0,1m
AAPL,2026-04-20 17:36:00,272.18,272.28,272.12,272.24,18642.0,1m
AAPL,2026-04-20 17:37:00,272.25,272.4,272.24,272.34,23189.0,1m
AAPL,2026-04-20 17:38:00,272.34,272.45,272.33,272.45,24677.0,1m
AAPL,2026-04-20 17:39:00,272.45,272.59,272.44,272.51,21458.0,1m
AAPL,2026-04-20 17:40:00,272.51,272.68,272.47,272.58,41674.0,1m
AAPL,2026-04-20 17:41:00,272.57,272.59,272.5,272.55,20456.0,1m
AAPL,2026-04-20 17:42:00,272.56,272.6,272.46,272.48,15256.0,1m
AAPL,2026-04-20 17:43:00,272.49,272.56,272.46,272.49,18930.0,1m
AAPL,2026-04-20 17:44:00,272.5,272.58,272.49,272.56,17670.0,1m
AAPL,2026-04-20 17:45:00,272.56,272.65,272.52,272.61,18199.0,1m
AAPL,2026-04-20 17:46:00,272.62,272.67,272.61,272.66,16125.0,1m
AAPL,2026-04-20 17:47:00,272.67,272.67,272.61,272.63,25897.0,1m
AAPL,2026-04-20 17:48:00,272.63,272.64,272.6,272.63,13519.0,1m
AAPL,2026-04-20 17:49:00,272.63,272.67,272.57,272.63,31693.0,1m
AAPL,2026-04-20 17:50:00,272.62,272.66,272.62,272.65,9189.0,1m
AAPL,2026-04-20 17:51:00,272.64,272.7,272.61,272.69,21153.0,1m
AAPL,2026-04-20 17:52:00,272.7,272.73,272.69,272.7,19062.0,1m
AAPL,2026-04-20 17:53:00,272.69,272.82,272.69,272.82,60071.0,1m
AAPL,2026-04-20 17:54:00,272.82,272.94,272.82,272.92,31917.0,1m
AAPL,2026-04-20 17:55:00,272.92,272.97,272.77,272.82,38192.0,1m
AAPL,2026-04-20 17:56:00,272.82,272.86,272.76,272.76,41946.0,1m
AAPL,2026-04-20 17:57:00,272.77,272.88,272.63,272.87,38732.0,1m
AAPL,2026-04-20 17:58:00,272.87,272.95,272.86,272.94,15070.0,1m
AAPL,2026-04-20 17:59:00,272.94,272.96,272.88,272.96,28481.0,1m
AAPL,2026-04-20 18:00:00,272.96,272.99,272.89,272.89,35127.0,1m
AAPL,2026-04-20 18:01:00,272.88,272.9,272.8,272.84,25571.0,1m
AAPL,2026-04-20 18:02:00,272.83,272.93,272.82,272.89,21366.0,1m
AAPL,2026-04-20 18:03:00,272.89,272.93,272.86,272.89,11576.0,1m
AAPL,2026-04-20 18:04:00,272.88,272.93,272.87,272.9,10945.0,1m
AAPL,2026-04-20 18:05:00,272.91,273.1,272.86,273.09,63331.0,1m
AAPL,2026-04-20 18:06:00,273.1,273.17,273.05,273.16,50726.0,1m
AAPL,2026-04-20 18:07:00,273.15,273.25,273.13,273.17,75625.0,1m
AAPL,2026-04-20 18:08:00,273.18,273.29,273.13,273.28,56989.0,1m
AAPL,2026-04-20 18:09:00,273.28,273.35,273.26,273.34,25744.0,1m
AAPL,2026-04-20 18:10:00,273.35,273.43,273.33,273.37,52636.0,1m
AAPL,2026-04-20 18:11:00,273.36,273.44,273.22,273.34,93055.0,1m
AAPL,2026-04-20 18:12:00,273.34,273.4,273.31,273.38,26673.0,1m
AAPL,2026-04-20 18:13:00,273.4,273.45,273.35,273.41,34021.0,1m
AAPL,2026-04-20 18:14:00,273.43,273.5,273.39,273.5,45916.0,1m
AAPL,2026-04-20 18:15:00,273.5,273.61,273.49,273.51,47892.0,1m
AAPL,2026-04-20 18:16:00,273.51,273.54,273.45,273.51,33107.0,1m
AAPL,2026-04-20 18:17:00,273.51,273.56,273.47,273.54,21501.0,1m
AAPL,2026-04-20 18:18:00,273.53,273.56,273.42,273.52,23679.0,1m
AAPL,2026-04-20 18:19:00,273.53,273.61,273.53,273.54,29805.0,1m
AAPL,2026-04-20 18:20:00,273.54,273.62,273.52,273.53,29713.0,1m
AAPL,2026-04-20 18:21:00,273.54,273.54,273.36,273.43,38658.0,1m
AAPL,2026-04-20 18:22:00,273.43,273.54,273.43,273.48,22992.0,1m
AAPL,2026-04-20 18:23:00,273.47,273.6,273.45,273.6,22007.0,1m
AAPL,2026-04-20 18:24:00,273.6,273.65,273.57,273.58,25110.0,1m
AAPL,2026-04-20 18:25:00,273.58,273.63,273.56,273.59,32372.0,1m
AAPL,2026-04-20 18:26:00,273.57,273.6,273.5,273.6,32116.0,1m
AAPL,2026-04-20 18:27:00,273.59,273.65,273.56,273.59,22058.0,1m
AAPL,2026-04-20 18:28:00,273.58,273.6,273.23,273.46,69917.0,1m
AAPL,2026-04-20 18:29:00,273.42,273.55,273.41,273.47,50991.0,1m
AAPL,2026-04-20 18:30:00,273.46,273.46,273.29,273.29,20897.0,1m
AAPL,2026-04-20 18:31:00,273.3,273.31,273.22,273.27,30581.0,1m
AAPL,2026-04-20 18:32:00,273.27,273.27,273.08,273.16,42574.0,1m
AAPL,2026-04-20 18:33:00,273.18,273.21,273.09,273.17,25076.0,1m
AAPL,2026-04-20 18:34:00,273.17,273.32,273.17,273.3,35692.0,1m
AAPL,2026-04-20 18:35:00,273.33,273.39,273.3,273.35,18120.0,1m
AAPL,2026-04-20 18:36:00,273.36,273.42,273.2,273.3,51492.0,1m
AAPL,2026-04-20 18:37:00,273.27,273.36,273.26,273.31,14570.0,1m
AAPL,2026-04-20 18:38:00,273.3,273.38,273.29,273.38,14450.0,1m
AAPL,2026-04-20 18:39:00,273.38,273.41,273.33,273.34,13584.0,1m
AAPL,2026-04-20 18:40:00,273.33,273.42,273.31,273.33,25974.0,1m
AAPL,2026-04-20 18:41:00,273.32,273.33,273.26,273.31,17378.0,1m
AAPL,2026-04-20 18:42:00,273.31,273.31,273.22,273.24,22544.0,1m
AAPL,2026-04-20 18:43:00,273.24,273.24,273.17,273.18,15149.0,1m
AAPL,2026-04-20 18:44:00,273.17,273.17,273.05,273.07,19023.0,1m
AAPL,2026-04-20 18:45:00,273.08,273.1,272.97,273.01,23837.0,1m
AAPL,2026-04-20 18:46:00,273.0,273.08,273.0,273.03,15007.0,1m
AAPL,2026-04-20 18:47:00,273.03,273.08,273.0,273.06,13752.0,1m
AAPL,2026-04-20 18:48:00,273.06,273.11,273.05,273.08,17113.0,1m
AAPL,2026-04-20 18:49:00,273.08,273.14,273.08,273.11,10662.0,1m
AAPL,2026-04-20 18:50:00,273.12,273.2,273.12,273.16,24616.0,1m
AAPL,2026-04-20 18:51:00,273.16,273.19,273.14,273.14,18143.0,1m
AAPL,2026-04-20 18:52:00,273.13,273.16,273.09,273.09,15276.0,1m
AAPL,2026-04-20 18:53:00,273.11,273.13,273.07,273.13,12827.0,1m
AAPL,2026-04-20 18:54:00,273.12,273.16,273.09,273.15,9075.0,1m
AAPL,2026-04-20 18:55:00,273.15,273.17,273.1,273.11,20395.0,1m
AAPL,2026-04-20 18:56:00,273.11,273.18,273.09,273.09,14435.0,1m
AAPL,2026-04-20 18:57:00,273.09,273.11,273.07,273.07,10412.0,1m
AAPL,2026-04-20 18:58:00,273.08,273.09,273.0,273.01,12114.0,1m
AAPL,2026-04-20 18:59:00,273.0,273.03,272.97,272.99,18673.0,1m
AAPL,2026-04-20 19:00:00,272.99,273.04,272.94,272.94,26736.0,1m
AAPL,2026-04-20 19:01:00,272.94,272.97,272.9,272.94,22218.0,1m
AAPL,2026-04-20 19:02:00,272.96,273.06,272.96,273.05,17893.0,1m
AAPL,2026-04-20 19:03:00,273.05,273.09,273.0,273.06,21584.0,1m
AAPL,2026-04-20 19:04:00,273.06,273.1,273.01,273.04,17893.0,1m
AAPL,2026-04-20 19:05:00,273.04,273.12,273.03,273.1,17674.0,1m
AAPL,2026-04-20 19:06:00,273.1,273.15,273.06,273.13,23669.0,1m
AAPL,2026-04-20 19:07:00,273.13,273.14,273.03,273.1,12567.0,1m
AAPL,2026-04-20 19:08:00,273.1,273.1,272.97,273.04,26176.0,1m
AAPL,2026-04-20 19:09:00,273.05,273.07,272.98,273.0,27751.0,1m
AAPL,2026-04-20 19:10:00,273.0,273.07,272.98,273.07,41786.0,1m
AAPL,2026-04-20 19:11:00,273.08,273.14,273.06,273.12,23845.0,1m
AAPL,2026-04-20 19:12:00,273.13,273.16,273.1,273.13,18268.0,1m
AAPL,2026-04-20 19:13:00,273.13,273.19,273.11,273.17,21681.0,1m
AAPL,2026-04-20 19:14:00,273.17,273.19,273.11,273.13,24496.0,1m
AAPL,2026-04-20 19:15:00,273.13,273.17,273.11,273.12,24769.0,1m
AAPL,2026-04-20 19:16:00,273.14,273.19,273.13,273.15,14673.0,1m
AAPL,2026-04-20 19:17:00,273.15,273.19,273.13,273.18,22516.0,1m
AAPL,2026-04-20 19:18:00,273.17,273.19,273.14,273.17,12419.0,1m
AAPL,2026-04-20 19:19:00,273.18,273.21,273.17,273.21,29572.0,1m
AAPL,2026-04-20 19:20:00,273.21,273.26,273.2,273.2,35029.0,1m
AAPL,2026-04-20 19:21:00,273.2,273.22,273.15,273.19,27855.0,1m
AAPL,2026-04-20 19:22:00,273.18,273.22,273.15,273.18,16115.0,1m
AAPL,2026-04-20 19:23:00,273.17,273.19,273.11,273.16,39348.0,1m
AAPL,2026-04-20 19:24:00,273.15,273.17,273.13,273.14,16924.0,1m
AAPL,2026-04-20 19:25:00,273.13,273.15,272.97,272.98,33350.0,1m
AAPL,2026-04-20 19:26:00,272.99,273.03,272.97,272.98,28628.0,1m
AAPL,2026-04-20 19:27:00,272.98,273.08,272.96,273.04,52395.0,1m
AAPL,2026-04-20 19:28:00,273.05,273.08,272.83,272.85,85475.0,1m
AAPL,2026-04-20 19:29:00,272.86,272.87,272.67,272.69,53251.0,1m
AAPL,2026-04-20 19:30:00,272.65,272.71,272.55,272.67,55127.0,1m
AAPL,2026-04-20 19:31:00,272.66,272.71,272.59,272.63,42908.0,1m
AAPL,2026-04-20 19:32:00,272.63,272.65,272.55,272.57,32546.0,1m
AAPL,2026-04-20 19:33:00,272.58,272.58,272.45,272.53,40933.0,1m
AAPL,2026-04-20 19:34:00,272.53,272.6,272.48,272.48,39151.0,1m
AAPL,2026-04-20 19:35:00,272.48,272.56,272.48,272.53,48535.0,1m
AAPL,2026-04-20 19:36:00,272.52,272.61,272.52,272.57,41028.0,1m
AAPL,2026-04-20 19:37:00,272.58,272.62,272.55,272.56,26722.0,1m
AAPL,2026-04-20 19:38:00,272.57,272.58,272.34,272.4,65664.0,1m
AAPL,2026-04-20 19:39:00,272.41,272.45,272.32,272.42,49554.0,1m
AAPL,2026-04-20 19:40:00,272.41,272.47,272.35,272.38,59020.0,1m
AAPL,2026-04-20 19:41:00,272.37,272.38,272.27,272.36,60377.0,1m
AAPL,2026-04-20 19:42:00,272.36,272.43,272.33,272.41,51715.0,1m
AAPL,2026-04-20 19:43:00,272.41,272.51,272.39,272.45,46627.0,1m
AAPL,2026-04-20 19:44:00,272.46,272.55,272.42,272.55,47308.0,1m
AAPL,2026-04-20 19:45:00,272.55,272.65,272.48,272.49,46909.0,1m
AAPL,2026-04-20 19:46:00,272.48,272.51,272.39,272.5,27273.0,1m
AAPL,2026-04-20 19:47:00,272.5,272.53,272.44,272.5,27967.0,1m
AAPL,2026-04-20 19:48:00,272.5,272.52,272.45,272.46,34419.0,1m
AAPL,2026-04-20 19:49:00,272.46,272.51,272.35,272.37,36965.0,1m
AAPL,2026-04-20 19:50:00,272.38,272.53,272.36,272.44,152334.0,1m
AAPL,2026-04-20 19:51:00,272.44,272.57,272.39,272.43,82773.0,1m
AAPL,2026-04-20 19:52:00,272.43,272.45,272.37,272.4,40972.0,1m
AAPL,2026-04-20 19:53:00,272.41,272.55,272.36,272.55,76706.0,1m
AAPL,2026-04-20 19:54:00,272.57,272.8,272.53,272.76,113002.0,1m
AAPL,2026-04-20 19:55:00,272.76,272.78,272.39,272.69,119411.0,1m
AAPL,2026-04-20 19:56:00,272.7,272.92,272.7,272.92,117206.0,1m
AAPL,2026-04-20 19:57:00,272.91,272.93,272.74,272.74,116188.0,1m
AAPL,2026-04-20 19:58:00,272.74,272.95,272.72,272.93,261607.0,1m
AAPL,2026-04-20 19:59:00,272.93,273.16,272.9,272.93,673922.0,1m
AAPL,2026-04-21 13:30:00,271.59,272.8,271.23,272.31,952921.0,1m
AAPL,2026-04-21 13:31:00,272.34,272.59,271.2,271.22,194075.0,1m
AAPL,2026-04-21 13:32:00,271.23,271.52,270.6,270.74,252619.0,1m
AAPL,2026-04-21 13:33:00,270.78,271.32,270.65,271.06,107077.0,1m
AAPL,2026-04-21 13:34:00,271.02,271.27,270.7,270.98,115269.0,1m
AAPL,2026-04-21 13:35:00,270.99,271.15,270.53,270.94,123456.0,1m
AAPL,2026-04-21 13:36:00,270.94,271.58,270.92,271.3,215771.0,1m
AAPL,2026-04-21 13:37:00,271.3,271.66,271.27,271.27,110040.0,1m
AAPL,2026-04-21 13:38:00,271.29,271.52,271.15,271.25,131211.0,1m
AAPL,2026-04-21 13:39:00,271.27,271.32,270.68,270.9,162294.0,1m
AAPL,2026-04-21 13:40:00,270.89,271.25,270.65,271.25,80807.0,1m
AAPL,2026-04-21 13:41:00,271.27,271.39,271.04,271.29,60589.0,1m
AAPL,2026-04-21 13:42:00,271.28,271.31,270.93,271.01,61636.0,1m
AAPL,2026-04-21 13:43:00,271.0,271.35,271.0,271.11,78118.0,1m
AAPL,2026-04-21 13:44:00,271.11,271.61,271.1,271.41,65800.0,1m
AAPL,2026-04-21 13:45:00,271.44,271.47,270.71,270.75,105180.0,1m
AAPL,2026-04-21 13:46:00,270.76,270.99,270.71,270.78,140648.0,1m
AAPL,2026-04-21 13:47:00,270.79,271.06,270.74,270.97,70870.0,1m
AAPL,2026-04-21 13:48:00,270.97,271.37,270.97,271.29,52600.0,1m
AAPL,2026-04-21 13:49:00,271.28,271.46,271.23,271.27,81570.0,1m
AAPL,2026-04-21 13:50:00,271.27,271.41,271.17,271.23,51395.0,1m
AAPL,2026-04-21 13:51:00,271.23,271.55,271.19,271.38,60385.0,1m
AAPL,2026-04-21 13:52:00,271.39,271.43,271.23,271.43,62160.0,1m
AAPL,2026-04-21 13:53:00,271.43,271.69,271.4,271.61,108991.0,1m
AAPL,2026-04-21 13:54:00,271.61,271.62,271.36,271.45,48599.0,1m
AAPL,2026-04-21 13:55:00,271.46,271.82,271.46,271.76,69195.0,1m
AAPL,2026-04-21 13:56:00,271.75,271.8,271.46,271.56,58299.0,1m
AAPL,2026-04-21 13:57:00,271.59,271.79,271.59,271.69,41231.0,1m
AAPL,2026-04-21 13:58:00,271.66,271.68,271.45,271.55,52365.0,1m
AAPL,2026-04-21 13:59:00,271.57,271.91,271.55,271.88,71526.0,1m
AAPL,2026-04-21 14:00:00,271.88,272.06,271.77,271.94,108494.0,1m
AAPL,2026-04-21 14:01:00,271.93,272.03,271.77,271.89,53312.0,1m
AAPL,2026-04-21 14:02:00,271.85,271.88,271.47,271.52,51244.0,1m
AAPL,2026-04-21 14:03:00,271.48,271.59,271.37,271.59,51437.0,1m
AAPL,2026-04-21 14:04:00,271.57,271.82,271.55,271.8,43335.0,1m
AAPL,2026-04-21 14:05:00,271.8,271.83,271.55,271.57,34463.0,1m
AAPL,2026-04-21 14:06:00,271.56,271.59,271.05,271.05,88910.0,1m
AAPL,2026-04-21 14:07:00,271.07,271.16,270.99,271.01,110276.0,1m
AAPL,2026-04-21 14:08:00,271.01,271.15,270.82,270.86,119933.0,1m
AAPL,2026-04-21 14:09:00,270.84,270.92,270.77,270.78,70771.0,1m
AAPL,2026-04-21 14:10:00,270.78,270.8,270.6,270.78,101299.0,1m
AAPL,2026-04-21 14:11:00,270.81,270.87,270.55,270.69,63572.0,1m
AAPL,2026-04-21 14:12:00,270.69,270.79,270.6,270.78,49057.0,1m
AAPL,2026-04-21 14:13:00,270.75,270.84,270.59,270.62,59064.0,1m
AAPL,2026-04-21 14:14:00,270.63,270.75,270.33,270.39,139665.0,1m
AAPL,2026-04-21 14:15:00,270.42,270.43,270.27,270.3,95034.0,1m
AAPL,2026-04-21 14:16:00,270.29,270.44,270.15,270.44,83932.0,1m
AAPL,2026-04-21 14:17:00,270.44,270.55,270.33,270.34,56004.0,1m
AAPL,2026-04-21 14:18:00,270.36,270.39,270.28,270.29,43857.0,1m
AAPL,2026-04-21 14:19:00,270.28,270.31,270.14,270.15,72277.0,1m
AAPL,2026-04-21 14:20:00,270.14,270.14,269.85,269.86,169112.0,1m
AAPL,2026-04-21 14:21:00,269.85,269.96,269.8,269.94,55431.0,1m
AAPL,2026-04-21 14:22:00,269.94,270.0,269.73,269.97,95612.0,1m
AAPL,2026-04-21 14:23:00,269.98,269.98,269.66,269.74,81667.0,1m
AAPL,2026-04-21 14:24:00,269.74,269.83,269.65,269.78,66333.0,1m
AAPL,2026-04-21 14:25:00,269.78,269.8,269.63,269.69,65465.0,1m
AAPL,2026-04-21 14:26:00,269.69,269.8,269.63,269.76,53465.0,1m
AAPL,2026-04-21 14:27:00,269.76,269.78,269.45,269.56,69732.0,1m
AAPL,2026-04-21 14:28:00,269.56,269.59,269.43,269.5,52510.0,1m
AAPL,2026-04-21 14:29:00,269.51,269.61,269.37,269.58,72114.0,1m
AAPL,2026-04-21 14:30:00,269.58,269.85,269.51,269.52,96810.0,1m
AAPL,2026-04-21 14:31:00,269.51,269.54,269.35,269.44,61429.0,1m
AAPL,2026-04-21 14:32:00,269.44,269.51,269.4,269.47,40479.0,1m
